English;cleanedEnglish;Positiv;Negativ;Wut;Vorfreude;Ekel;Furcht;Freude;Traurigkeit;Ueberraschung;Vertrauen;;;;;;;;;;
Besonderheit;Besonderheit;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Einzelheiten;Einzelheiten;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Abschied;Abschied;0;0;0;0;0;0;0;1;0;0;;;;;;;;;;
Partisan;Partisan;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
Parteinahme;Parteinahme;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Partition;Partition;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
teilweise;teilweise;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Partner;Partner;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Partnerschaft;Partnerschaft;1;0;0;0;0;0;0;0;0;1;;;;;;;;;;
Teile;Teile;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Party;Party;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
pas;pas;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
passieren;passieren;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
befahrbar;befahrbar;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Passage;Passage;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Durchgang;Durchgang;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
passe;passe;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
Passagier;Passagier;0;0;0;1;0;0;0;0;0;0;;;;;;;;;;
passim;passim;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Vorbeigehen;Vorbeigehen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Hingabe;Hingabe;1;0;0;1;0;0;1;0;0;1;;;;;;;;;;
leidenschaftlich;leidenschaftlich;1;0;0;1;0;0;1;0;0;1;;;;;;;;;;
passiv;passiv;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
Passivität;Passivitaet;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
Reisepass;Reisepass;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
vorbei an;vorbei an;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Einfügen;Einfuegen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Pastell-;Pastell-;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Zeitvertreib;Zeitvertreib;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Pastor;Pastor;1;0;0;0;0;0;1;0;0;1;;;;;;;;;;
Gebäck;Gebaeck;1;0;0;0;0;0;1;0;0;0;;;;;;;;;;
Weide;Weide;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
pastös;pastoes;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
klopfen;klopfen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Patch;Patch;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
Patchwork;Patchwork;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Pastete;Pastete;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Patella;Patella;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Patent;Patent;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
väterlicherseits;vaeterlicherseits;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Vaterschaft;Vaterschaft;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Weg;Weg;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
erbärmlich;erbaermlich;0;1;0;0;1;0;0;1;0;0;;;;;;;;;;
Pathologie;Pathologie;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Pathos;Pathos;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Weg;Weg;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Geduld;Geduld;1;0;0;1;0;0;0;0;0;1;;;;;;;;;;
Geduldig;Geduldig;1;0;0;1;0;0;0;0;0;0;;;;;;;;;;
Terrasse;Terrasse;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Patriarch;Patriarch;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
patriarchalisch;patriarchalisch;1;0;0;0;0;0;0;0;0;1;;;;;;;;;;
Patrimonium;Patrimonium;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Patriot;Patriot;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
patriotisch;patriotisch;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Nationalismus;Nationalismus;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
patrouillieren;patrouillieren;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;
Patron;Patron;1;0;0;0;0;0;0;0;0;1;;;;;;;;;;
Schirmherrschaft;Schirmherrschaft;1;0;0;0;0;0;0;0;0;1;;;;;;;;;;
bevormunden;bevormunden;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
bevormundend;bevormundend;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
prasseln;prasseln;0;1;1;0;0;0;0;0;0;0;;;;;;;;;;
Muster;Muster;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Mangel;Mangel;0;1;1;0;1;0;0;1;0;0;;;;;;;;;;
arm;arm;0;1;0;0;0;0;0;1;0;0;;;;;;;;;;
Pause;Pause;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
pflastern;pflastern;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Gehweg;Gehweg;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;
Pavillon;Pavillon;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
pflastern;pflastern;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Pfote;Pfote;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
verpfänden;verpfaenden;0;1;0;0;0;0;0;0;0;1;;;;;;;;;;
pax;pax;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Zahlen;Zahlen;1;0;0;1;0;0;1;0;0;1;;;;;;;;;;
Rückzahlung;Rueckzahlung;0;1;1;0;0;0;0;0;0;0;;;;;;;;;;
Zahler;Zahler;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Zahlung;Zahlung;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
Erbse;Erbse;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Frieden;Frieden;1;0;0;1;0;0;1;0;0;1;;;;;;;;;;
friedlich;friedlich;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
friedlich;friedlich;1;0;0;1;0;0;1;0;1;1;;;;;;;;;;
Pfau;Pfau;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Gipfel;Gipfel;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
gipfelte;gipfelte;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Perle;Perle;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Bauer;Bauer;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Torf;Torf;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Kieselstein;Kieselstein;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
picken;picken;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
eigenartig;eigenartig;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Besonderheiten;Besonderheiten;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
Besonderheit;Besonderheit;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
besonders;besonders;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Geld;Geld;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Pedal;Pedal;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
pedantisch;pedantisch;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
hausieren;hausieren;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Sockel;Sockel;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Fußgänger;Fußgaenger;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
Pädiatrie;Paediatrie;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Stammbaum;Stammbaum;1;0;0;0;0;0;0;0;0;1;;;;;;;;;;
Schrittzähler;Schrittzaehler;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
schälen;schaelen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
gucken;gucken;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Peer;Peer;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
spähen;spaehen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
unvergleichlich;unvergleichlich;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Anbindung;Anbindung;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Heringe;Heringe;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
pelagisch;pelagisch;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Kügelchen;Kuegelchen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Stift;Stift;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
strafbar;strafbar;0;1;0;0;0;1;0;1;0;0;;;;;;;;;;
Strafe;Strafe;0;1;1;0;0;1;0;1;0;0;;;;;;;;;;
Buße;Buße;0;0;0;0;0;1;0;1;0;0;;;;;;;;;;
Vorliebe;Vorliebe;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Bleistift;Bleistift;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Anhänger;Anhaenger;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Abhängigkeit;Abhaengigkeit;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
hängend;haengend;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
steht aus;steht aus;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Pendel;Pendel;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
durchdringen;durchdringen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
durchdringend;durchdringend;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Penetration;Penetration;0;1;1;0;0;1;0;0;0;0;;;;;;;;;;
Halbinsel;Halbinsel;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Zuchthaus;Zuchthaus;0;1;1;0;0;0;0;0;0;0;;;;;;;;;;
Wimpel;Wimpel;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
mittellos;mittellos;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Penny;Penny;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
die Pension;die Pension;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Rentner;Rentner;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
nachdenklich;nachdenklich;0;0;0;0;0;0;0;1;0;0;;;;;;;;;;
Pentagon;Pentagon;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Penthouse;Penthouse;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
vorletzte;vorletzte;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Personen;Personen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
bevölkert;bevoelkert;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Pfeffer;Pfeffer;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
peptisch;peptisch;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
wahrnehmen;wahrnehmen;1;0;0;0;0;0;0;0;0;1;;;;;;;;;;
Prozentsatz;Prozentsatz;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
wahrnehmbar;wahrnehmbar;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Wahrnehmung;Wahrnehmung;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
einfühlsam;einfuehlsam;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Barsch;Barsch;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
vielleicht;vielleicht;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;
Versickerung;Versickerung;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Schlagzeug;Schlagzeug;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Verderben;Verderben;0;1;1;0;1;1;0;1;0;0;;;;;;;;;;
zwingend;zwingend;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
mehrjährig;mehrjaehrig;1;0;0;0;0;0;0;0;0;1;;;;;;;;;;
perfekt;perfekt;1;0;0;1;0;0;1;0;0;1;;;;;;;;;;
Perfektion;Perfektion;1;0;0;1;0;0;1;0;1;1;;;;;;;;;;
perforiert;perforiert;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Zähnung;Zaehnung;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
notgedrungen;notgedrungen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
ausführen;ausfuehren;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Leistung;Leistung;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Künstler;Kuenstler;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Parfüm;Parfuem;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
parfümiert;parfuemiert;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Peri;Peri;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;
Peridot;Peridot;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Tücke;Tuecke;0;1;0;1;0;1;0;1;0;0;;;;;;;;;;
gefährlich;gefaehrlich;0;1;0;1;0;1;0;1;0;0;;;;;;;;;;
Umfang;Umfang;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Zeitraum;Zeitraum;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
periodisch periodisch;periodisch periodisch;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Zeitschrift;Zeitschrift;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
regelmäßig;regelmaeßig;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Periodizität;Periodizitaet;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;
Peripherie;Peripherie;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
verenden;verenden;0;1;0;0;0;1;0;1;0;0;;;;;;;;;;
verderblich;verderblich;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
umgekommen;umgekommen;0;1;0;0;0;0;0;1;0;0;;;;;;;;;;
zugrunde gehen;zugrunde gehen;0;1;0;0;0;1;0;1;0;0;;;;;;;;;;
Meineid;Meineid;0;1;0;0;0;1;0;0;1;0;;;;;;;;;;
Vorteil;Vorteil;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Dauerhaftigkeit;Dauerhaftigkeit;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
durchlässig;durchlaessig;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
durchdringen;durchdringen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Durchdringung;Durchdringung;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
zulässig;zulaessig;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Genehmigung;Genehmigung;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
freizügig;freizuegig;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
erlauben;erlauben;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
gestattet;gestattet;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
erlauben;erlauben;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Permutation;Permutation;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
schädlich;schaedlich;0;1;1;0;0;1;0;1;0;0;;;;;;;;;;
aufrecht;aufrecht;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
begehen;begehen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Täter;Taeter;0;1;1;0;1;1;0;1;0;0;;;;;;;;;;
ewig;ewig;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
ständig;staendig;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
verewigen;verewigen;0;0;0;1;0;0;0;0;0;0;;;;;;;;;;
Verewigung;Verewigung;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
Ewigkeit;Ewigkeit;1;0;0;1;0;0;0;0;0;1;;;;;;;;;;
verwirrt;verwirrt;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
verwirrend;verwirrend;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Verwirrung;Verwirrung;0;1;0;0;0;0;0;1;0;0;;;;;;;;;;
verfolgen;verfolgen;0;1;1;0;0;1;0;0;0;0;;;;;;;;;;
Verfolgung;Verfolgung;0;1;1;0;1;1;0;1;0;0;;;;;;;;;;
Ausdauer;Ausdauer;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
durchhalten;durchhalten;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
fortdauern;fortdauern;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Beharrlichkeit;Beharrlichkeit;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
hartnäckig;hartnaeckig;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
andauernd;andauernd;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Person;Person;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
sympathisch;sympathisch;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Persönlichkeit;Persoenlichkeit;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
persönlich;persoenlich;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;
Personifikation;Personifikation;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Personal;Personal;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Personen;Personen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Perspektive;Perspektive;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Schweiß;Schweiß;0;0;0;0;1;0;0;0;0;0;;;;;;;;;;
überreden;ueberreden;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;
Überzeugung;Ueberzeugung;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
überzeugend;ueberzeugend;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
pert;pert;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
relevant;relevant;1;0;0;0;0;0;0;0;0;1;;;;;;;;;;
Störung;Stoerung;0;1;0;0;0;1;0;0;0;0;;;;;;;;;;
Keuchhusten;Keuchhusten;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
Durchsicht;Durchsicht;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
lesen;lesen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
durchdringend;durchdringend;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
pervers;pervers;0;1;1;0;1;1;0;0;0;0;;;;;;;;;;
Perversion;Perversion;0;1;1;0;1;0;0;1;0;0;;;;;;;;;;
pervers;pervers;0;1;1;0;1;0;0;0;0;0;;;;;;;;;;
pervertiert;pervertiert;0;1;0;0;1;0;0;0;0;0;;;;;;;;;;
Pessimismus;Pessimismus;0;1;1;0;0;1;0;1;0;0;;;;;;;;;;
Pessimist;Pessimist;0;1;0;0;0;1;0;1;0;0;;;;;;;;;;
Pest;Pest;0;1;1;0;1;1;0;0;0;0;;;;;;;;;;
Pest;Pest;0;1;0;0;1;1;0;0;0;0;;;;;;;;;;
Haustier;Haustier;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
Petition;Petition;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Antragsteller;Antragsteller;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Benzin;Benzin;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Petroleum;Petroleum;1;1;0;0;1;0;0;0;0;0;;;;;;;;;;
Petting;Petting;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
belanglos;belanglos;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
Bank;Bank;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Zinn;Zinn;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Phalanx;Phalanx;0;0;0;0;0;1;0;0;0;1;;;;;;;;;;
Phantom;Phantom;0;1;0;0;0;1;0;0;0;0;;;;;;;;;;
pharmazeutisch;pharmazeutisch;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Apotheker;Apotheker;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Pharmakologie;Pharmakologie;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Apotheke;Apotheke;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Phase;Phase;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Phänomen;Phaenomen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
menschenfreundlich;menschenfreundlich;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;
Philanthrop;Philanthrop;1;0;0;0;0;0;0;0;0;1;;;;;;;;;;
Philanthropie;Philanthropie;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Philosoph;Philosoph;1;0;0;0;0;0;0;0;0;1;;;;;;;;;;
philosophisch;philosophisch;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
philosophisch;philosophisch;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Philosophie;Philosophie;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Schleim;Schleim;0;1;0;0;1;0;0;0;0;0;;;;;;;;;;
Phönix;Phoenix;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Telefon;Telefon;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
phonetisch;phonetisch;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Phonetik;Phonetik;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Phonetik;Phonetik;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Grammophon;Grammophon;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Phonologie;Phonologie;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
falsch;falsch;0;1;1;0;1;0;0;0;0;0;;;;;;;;;;
Phosphor;Phosphor;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Phosphor Phosphor;Phosphor Phosphor;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Foto;Foto;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
fotogen;fotogen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Foto;Foto;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Fotograf;Fotograf;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Fotografie;Fotografie;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Fotografie;Fotografie;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Phrase;Phrase;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Phraseologie;Phraseologie;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Phylogenie;Phylogenie;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
körperlich;koerperlich;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Arzt;Arzt;1;0;0;0;0;0;0;0;0;1;;;;;;;;;;
Physiker;Physiker;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;
Physik;Physik;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Physiologie;Physiologie;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Körperbau;Koerperbau;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Pianist;Pianist;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Klavier;Klavier;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Piazza;Piazza;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Piccolo;Piccolo;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
wählen;waehlen;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
abgeholt;abgeholt;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Streikposten;Streikposten;0;1;1;1;0;1;0;0;0;0;;;;;;;;;;
Streikposten;Streikposten;0;1;1;0;0;0;0;0;0;0;;;;;;;;;;
Essiggurke;Essiggurke;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
aufsammeln;aufsammeln;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Picknick;Picknick;1;0;0;1;0;0;1;0;1;1;;;;;;;;;;
bildhaft;bildhaft;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Bild;Bild;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
malerisch;malerisch;1;0;0;0;0;0;1;0;0;0;;;;;;;;;;
Kuchen;Kuchen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
stückweise;stueckweise;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Gescheckt;Gescheckt;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Seebrücke;Seebruecke;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
durchbohren;durchbohren;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Frömmigkeit;Froemmigkeit;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Schwein;Schwein;0;1;0;0;1;0;0;0;0;0;;;;;;;;;;
Taube;Taube;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
Pigment;Pigment;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Pike;Pike;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Haufen;Haufen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Haufen;Haufen;0;1;0;0;1;0;0;0;0;0;;;;;;;;;;
Pilger;Pilger;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Pilgerfahrt;Pilgerfahrt;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Pille;Pille;1;0;0;0;0;0;0;0;0;1;;;;;;;;;;
plündern;pluendern;0;1;1;0;1;1;0;0;0;0;;;;;;;;;;
Säule;Saeule;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Kopfkissen;Kopfkissen;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Kissenbezug;Kissenbezug;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Pilot;Pilot;1;0;0;0;0;0;0;0;0;1;;;;;;;;;;
Zuhälter;Zuhaelter;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
Pickel;Pickel;0;1;0;0;1;0;0;0;0;0;;;;;;;;;;
Stift;Stift;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Prise;Prise;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Kneifen;Kneifen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Kiefer;Kiefer;0;1;0;0;0;0;0;1;0;0;;;;;;;;;;
Ananas;Ananas;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Klingeln;Klingeln;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Nadelloch;Nadelloch;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Ritzel;Ritzel;0;1;0;0;0;1;0;0;0;0;;;;;;;;;;
rosa;rosa;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Höhepunkt;Hoehepunkt;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Pionier;Pionier;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
fromm;fromm;1;0;0;0;1;0;0;1;0;1;;;;;;;;;;
Pip;Pip;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
