Englisch;Positiv;Negativ;Wut;Vorwegnahme;Der Ekel;Furcht;Freude;Traurigkeit;Überraschung;Vertrauen
Hypothek;0;0;0;0;0;1;0;0;0;0
Hypothekengläubiger;0;0;0;0;0;0;0;0;0;1
Hypothekenschuldner;0;0;0;0;0;1;0;0;0;0
Demütigung;0;1;0;1;1;1;0;1;0;0
Leichenhalle;0;1;0;0;0;1;0;1;0;0
Mosaik Mosaik;0;0;0;0;0;0;0;0;0;0
Moschee;0;0;1;0;0;0;0;0;0;0
Moskito;0;1;1;0;1;0;0;0;0;0
Moos;0;0;0;0;0;0;0;0;0;0
moosig;0;0;0;0;0;0;0;0;0;0
Splitter;0;0;0;0;0;0;0;0;0;0
Motte;0;0;0;0;0;0;0;0;0;0
Mutter;1;1;0;1;0;0;1;1;0;1
Mutterschaft;1;0;0;0;0;0;1;0;0;1
Bewegung;0;0;0;1;0;0;0;0;0;0
bewegungslos;0;0;0;0;0;0;0;0;0;0
Motiv;1;0;0;0;0;0;0;0;0;0
bunt;0;0;0;0;0;0;0;0;0;0
Motor-;0;0;0;0;0;0;0;0;0;0
Motorrad;0;0;0;0;0;0;0;0;0;0
Motorrad;0;0;0;0;0;0;0;0;0;0
motte;0;0;0;0;0;0;0;0;0;0
gesprenkelt;0;0;0;0;0;0;0;0;0;0
Motto;0;0;0;0;0;0;0;0;0;0
Schimmel;0;0;0;0;0;0;0;0;0;0
Hügel;0;0;0;0;0;0;0;0;0;0
montieren;0;0;0;0;0;0;0;0;0;0
Berg;0;0;0;1;0;0;0;0;0;0
Bergsteiger;0;0;0;0;0;0;0;0;0;0
gebirgig;0;0;0;0;0;0;0;0;0;0
trauern;0;1;0;0;0;0;0;1;0;0
Traurig;0;1;1;0;0;1;0;1;0;0
Trauer;0;1;0;0;0;0;0;1;0;0
Maus;0;0;0;0;0;0;0;0;0;0
Schnurrbart;0;0;0;0;0;0;0;0;0;0
Mund;0;0;0;0;0;0;0;0;1;0
Schluck;0;0;0;0;1;0;0;0;0;0
Mundstück;0;0;0;0;0;0;0;0;0;0
beweglich;1;0;0;0;0;0;0;0;0;0
Bewegung;0;0;0;0;0;0;0;0;0;0
Bewegung;0;0;0;0;0;0;0;0;0;0
Beweger;1;0;0;0;0;0;0;0;0;0
Film;0;0;0;0;0;0;0;0;0;0
ziehen um;0;0;0;0;0;0;0;0;0;0
mähen;0;0;0;0;0;0;0;0;0;0
Dreck;0;1;0;0;1;0;0;0;0;0
schleimig;0;0;0;0;1;0;0;0;0;0
Schleim;0;0;0;0;1;0;0;0;0;0
Dreck;0;1;0;0;0;0;0;0;0;0
Durcheinander;0;1;0;0;0;0;0;0;0;0
verwirrt;0;1;0;0;0;0;0;0;0;0
schlammig;0;1;0;0;1;0;0;0;0;0
Muff;0;1;1;0;1;0;0;0;0;0
gedämpft;0;0;0;0;0;0;0;0;0;0
Schalldämpfer;0;0;0;0;0;0;0;0;0;0
Becher;1;1;1;0;0;1;0;1;0;0
Maultier;0;1;1;0;0;0;0;0;0;1
multilateral;0;0;0;0;0;0;0;0;0;0
mehrere;0;0;0;0;0;0;0;0;0;0
Multiplex;0;0;0;0;0;0;0;0;0;0
Multiplikation;0;0;0;0;0;0;0;0;0;0
Vielzahl;0;0;0;0;0;0;0;0;0;0
multipliziert;0;0;0;0;0;0;0;0;0;0
Multiplikator;0;0;0;0;0;0;0;0;0;0
multiplizieren;0;0;0;0;0;0;0;0;0;0
Vielzahl;0;0;0;0;0;0;0;0;0;0
Mama;0;1;0;0;0;1;0;0;0;0
murmeln;0;1;0;0;0;0;0;0;0;0
Mumie;0;0;0;0;0;0;0;0;0;0
Mumps;0;1;0;0;0;0;0;0;0;0
mampfen;0;0;0;0;0;0;0;0;0;0
banal;0;0;0;0;0;0;0;0;0;0
Gemeinde;0;0;0;0;0;0;0;0;0;0
Gemeinde;0;0;0;0;0;0;0;0;0;0
Wandgemälde;0;0;0;0;0;0;0;0;0;0
Mord;0;1;1;0;1;1;0;1;1;0
Mörder;0;1;1;0;1;1;0;1;0;0
mörderisch;0;1;1;0;1;1;0;1;1;0
trübe;0;1;0;0;1;0;0;1;0;0
murmeln;0;0;0;0;0;0;0;0;0;0
Muskel;0;0;0;0;0;0;0;0;0;0
muskulös;1;0;0;0;0;0;0;0;0;0
Muse;0;0;0;0;0;0;0;0;0;0
Musen;0;0;0;0;0;0;0;0;0;0
Museum;0;0;0;0;0;0;0;0;0;0
Brei;0;0;0;0;0;0;0;0;0;0
Pilz;0;0;0;0;0;0;0;0;0;0
Musik;1;0;0;0;0;0;1;1;0;0
Musical;1;0;1;1;0;0;1;1;1;1
Musiker;0;0;0;0;0;0;0;0;0;0
nachdenklich;0;0;0;0;0;0;0;0;0;0
Moschus;0;0;0;0;0;0;0;0;0;0
Muskete;0;0;0;0;0;1;0;0;0;0
Musselin;0;0;0;0;0;0;0;0;0;0
muss;0;1;0;0;0;0;0;0;0;0
Mustang;0;0;0;0;0;0;0;0;0;0
Senf;0;0;0;0;0;0;0;0;0;0
aufbringen;0;0;0;0;0;0;0;0;0;0
muffig;0;1;0;0;1;0;0;0;0;0
veränderlich;1;0;0;1;0;0;0;0;0;0
Mutant;0;1;0;0;0;0;0;0;0;0
Mutation;0;0;0;0;0;0;0;0;0;0
verstümmelt;0;1;0;0;1;0;0;0;0;0
Verstümmelung;0;1;1;0;1;1;0;1;0;0
Meuterei;0;1;1;0;1;1;0;0;1;0
murmeln;0;1;1;0;0;0;0;0;0;0
Hammelfleisch;0;0;0;0;0;0;0;0;0;0
gegenseitig;1;0;0;0;0;0;0;0;0;0
gegenseitig;0;0;0;0;0;0;0;0;0;0
Schnauze;0;1;0;0;0;1;0;0;0;0
Kurzsichtigkeit;0;1;1;0;0;0;0;1;0;0
kurzsichtig;0;0;0;0;0;0;0;0;0;0
unzählige;0;0;0;0;0;0;0;0;0;0
mysteriös;0;0;0;1;0;1;0;0;1;0
Geheimnis;0;0;0;1;0;0;0;0;1;0
Mystiker;0;0;0;0;0;0;0;0;1;0
mystisch;0;0;0;0;0;0;0;0;0;0
Mystik;0;0;0;0;0;0;0;0;0;0
Mythos;0;0;0;0;0;0;0;0;0;0
mythisch;0;0;0;0;0;0;0;0;0;0
mythisch;0;0;0;0;0;0;0;0;0;0
mythologisch;0;0;0;0;0;0;0;0;0;0
Mythologie;0;0;0;0;0;0;0;0;0;0
schnappen;0;1;0;0;0;0;0;0;1;0
Nadir;0;1;0;0;0;0;0;0;0;0
Gaul;0;1;1;0;0;0;0;0;0;0
Nagel;0;0;0;0;0;0;0;0;0;0
naiv;0;1;0;0;0;0;0;0;0;0
nackt;0;0;0;0;0;0;0;0;0;0
genannt;0;0;0;0;0;0;0;0;0;0
namenlos;0;1;0;0;1;0;0;0;0;0
Namensvetter;0;0;0;0;0;0;0;0;0;0
Benennung;0;0;0;0;0;0;0;0;0;0
Tagesmutter;0;0;0;0;0;0;0;0;0;0
Nanometer;0;0;0;0;0;0;0;0;0;0
Nickerchen;1;0;0;0;0;0;1;0;0;0
Nacken;0;0;0;0;0;0;0;0;0;0
Serviette;0;0;0;0;0;0;0;1;0;0
Nickerchen;0;0;0;0;0;0;0;0;0;0
Windel;0;1;0;0;1;0;0;0;0;0
narkotisch;0;1;0;0;0;0;0;0;0;0
erzählen;0;0;0;0;0;0;0;0;0;0
Erzählung;0;0;0;0;0;0;0;0;0;0
Narrativ;0;0;0;0;0;0;0;0;0;0
Erzähler;0;0;0;0;0;0;0;0;0;0
eng;0;0;0;0;0;0;0;0;0;0
Verengung;0;0;0;0;0;0;0;0;0;0
entstehend;0;0;0;1;0;0;0;0;0;0
böse;0;1;1;0;1;1;0;1;0;0
Natal;0;0;0;0;0;0;0;0;0;0
Nation;0;0;0;0;0;0;0;0;0;1
National;0;0;0;0;0;0;0;0;0;0
Staatsangehörigkeit;0;0;0;0;0;0;0;0;0;0
einheimisch;0;0;0;0;0;0;0;0;0;0
Geburt;0;0;0;0;0;0;0;0;0;0
Naturforscher;1;0;0;0;0;0;0;0;0;0
Einbürgerung;0;0;0;0;0;0;0;0;0;0
eingebürgert;0;0;0;0;0;0;0;0;0;0
natürlich;0;0;0;0;0;0;0;0;0;0
Natur;0;0;0;0;0;0;0;0;0;0
Nichts;0;0;0;0;0;0;0;0;0;0
frech;0;1;0;0;0;0;0;0;0;0
Brechreiz;0;1;0;0;1;0;0;0;0;0
übel;0;1;0;0;1;0;0;1;0;0
nautisch;0;0;0;0;0;0;0;0;0;0
Marine-;0;0;0;0;0;0;0;0;0;0
Kirchenschiff;0;0;0;0;0;0;0;0;0;0
Nabel;0;0;0;0;0;0;0;0;0;0
schiffbar;1;0;0;1;0;0;0;0;0;0
navigieren;0;0;0;0;0;0;0;0;0;0
Navigation;0;0;0;0;0;0;0;0;0;0
Navigator;0;0;0;1;0;0;0;0;0;1
Marine;0;0;0;0;0;0;0;0;0;0
Nein;0;1;0;0;0;0;0;0;0;0
ordentlich;1;0;0;0;0;0;0;0;0;0
Nebel;0;0;0;0;0;0;0;0;0;0
Nebel;0;0;0;0;0;0;0;0;0;0
nebulös;0;0;0;0;0;0;0;0;0;0
Notwendig;0;0;0;0;0;0;0;0;0;0
erfordern;0;0;0;0;0;0;0;0;0;0
Notwendigkeiten;0;0;0;0;0;0;0;0;0;0
Notwendigkeit;0;0;0;0;0;0;0;1;0;0
Nacken;0;0;0;0;0;0;0;0;0;0
Halskette;0;0;0;0;0;0;0;0;0;0
Nekrose;0;0;0;0;0;0;0;0;0;0
Nektar;1;0;0;0;0;0;0;0;0;0
notwendig;0;1;0;0;0;0;0;0;0;0
Nadel;1;0;0;0;0;0;0;0;0;0
unnötig;0;0;0;0;0;0;0;0;0;0
Bedürftige;0;1;0;0;0;0;0;0;0;0
schändlich;0;1;0;0;1;1;0;1;1;0
Negation;0;1;1;0;0;0;0;0;0;0
Negativ;0;1;0;0;0;0;0;1;0;0
Vernachlässigung;0;1;0;0;0;0;0;0;0;0
vernachlässigt;0;1;1;0;1;0;0;1;0;0
vernachlässigen;0;1;0;0;0;0;0;0;0;0
Fahrlässigkeit;0;1;0;0;0;0;0;0;0;0
fahrlässig;0;1;0;0;0;0;0;0;0;0
fahrlässig;0;1;0;0;0;0;0;0;0;0
unerheblich;0;0;0;0;0;0;0;0;0;0
verhandeln;1;0;0;0;0;0;0;0;0;1
Verhandlung;0;0;0;0;0;0;0;0;0;0
Unterhändler;1;0;0;0;0;0;0;0;0;0
Neger;0;1;0;0;0;0;0;1;0;0
wiehern;0;0;0;0;0;0;0;0;0;0
Nachbar;1;0;0;1;0;0;0;0;0;1
Nachbarschaft;0;0;0;1;0;0;0;0;0;0
benachbart benachbart;0;0;0;0;0;0;0;0;0;0
Neugeborene;0;0;0;0;0;0;0;0;0;0
Neophyt;0;0;0;0;0;0;0;0;0;0
Neopren;0;0;0;0;0;0;0;0;0;0
Neffe;0;0;0;0;0;0;0;0;0;0
Vetternwirtschaft;0;1;1;0;1;0;0;1;0;0
Nerv;1;0;0;0;0;0;0;0;0;0
nervös;0;1;0;1;0;1;0;0;0;0
Nervosität;0;0;0;0;0;1;0;0;0;0
ness;0;0;0;0;0;0;0;0;0;0
Nest;0;0;0;0;0;0;0;0;0;1
schmiegen;1;0;0;0;0;0;0;0;0;1
schmiegen;0;0;0;0;0;0;0;0;0;0
Netz;0;0;0;0;0;0;0;0;0;0
unter;0;1;1;0;0;1;0;1;0;0
Netz;0;0;0;0;0;0;0;0;0;0
Nessel;0;1;1;0;1;0;0;0;0;0
Netzwerk;0;0;0;1;0;0;0;0;0;0
Neuralgie;0;1;0;0;0;1;0;1;0;0
Neurologie;0;0;0;0;0;0;0;0;0;0
Angststörung;0;1;0;0;0;1;0;1;0;0
neurotisch;0;1;0;0;1;1;0;0;0;0
kastrieren;0;0;0;0;0;0;0;0;0;0
neutral;0;0;0;1;0;0;0;0;0;1
Neutralität;0;0;0;0;0;0;0;0;0;1
neutralisieren;0;0;0;0;0;0;0;0;0;0
neugeboren;0;0;0;0;0;0;0;0;0;0
Neuling;0;0;0;0;0;1;0;0;1;0
neu;0;0;0;0;0;0;0;0;0;0
Neuheit;0;0;0;0;0;0;0;0;0;0
Nachrichten;0;0;0;0;0;0;0;0;0;0
Zeitung;0;0;0;0;0;0;0;0;0;0
Zeitungsstand;0;0;0;0;0;0;0;0;0;0
Feder;0;0;0;0;0;0;0;0;0;0
knabbern;0;0;0;0;0;0;0;0;0;0
Nische;0;0;0;0;0;0;0;0;0;0
nichts;0;0;0;0;0;0;0;0;0;0
Nick;0;0;0;0;0;0;0;0;0;0
Nickel;0;0;0;0;0;0;0;0;0;0
Spitzname;0;0;0;0;0;0;0;0;0;0
Nikotin;0;1;0;0;1;0;0;0;0;0
Nichte;0;0;0;0;0;0;0;0;0;0
Nigger;0;1;0;0;0;0;0;0;0;0
nahe;0;0;0;0;0;0;0;0;0;0
Nacht;0;0;0;0;0;0;0;0;0;0
Einbruch der Dunkelheit;0;0;0;0;0;0;0;0;0;0
Nachtigall;0;0;0;0;0;0;0;0;0;0
Albtraum;0;1;0;0;0;1;0;0;0;0
Nihilismus;0;1;0;0;0;0;0;0;0;0
Null;0;0;0;0;0;0;0;0;0;0
flink;0;0;0;0;0;0;0;0;0;0
neunzig;0;0;0;0;0;0;0;0;0;0
neunte;0;0;0;0;0;0;0;0;0;0
kneifen;0;0;0;0;0;0;0;0;0;0
Nippel;0;0;0;0;0;0;0;0;0;0
nix;0;0;0;0;0;0;0;0;0;0
Adel;1;0;0;1;0;0;0;0;0;1
edel;1;0;0;0;0;0;0;0;0;1
Edelmann;1;0;0;0;0;0;0;0;0;1
nachtaktiv;0;0;0;0;0;0;0;0;0;0
nicken;0;0;0;0;0;0;0;0;0;0
Nicken;0;0;0;0;0;0;0;0;0;0
Knoten;0;0;0;0;0;0;0;0;0;0
knotig;0;0;0;0;0;0;0;0;0;0
Knötchen;0;0;0;0;0;0;0;0;0;0
Lärm;0;1;0;0;0;0;0;0;0;0
laut;0;1;1;0;0;0;0;0;0;0
Nomade;0;0;0;0;0;0;0;0;0;0
nomadisch;0;0;0;0;0;0;0;0;0;0
Nomenklatur;0;0;0;0;0;0;0;0;0;0
nominell;0;0;0;0;0;0;0;0;0;0
nominieren;0;0;0;0;0;0;0;0;0;0
Nominierung;1;0;0;0;0;0;0;0;0;0
Kandidat;0;0;0;0;0;0;0;0;0;0
einmal;0;0;0;0;0;0;0;0;0;0
Nichteinhaltung;0;1;1;1;0;1;0;1;0;0
unscheinbar;0;0;0;0;0;0;0;0;0;0
nicht existent;0;0;0;0;0;0;0;0;0;0
Nichtzahlung;0;0;0;0;0;0;0;0;0;0
nicht ansässige;0;0;0;0;0;0;0;0;0;0
Unsinn;0;1;0;0;0;0;0;0;0;0
unsinnig;0;1;0;0;0;0;0;1;0;0
Nudeln;0;0;0;0;0;0;0;0;0;0
Winkel;0;0;0;0;0;0;0;0;0;0
Mittag;0;0;0;0;0;0;0;0;0;0
Schlinge;0;1;0;0;0;0;0;1;0;0
Norm;0;0;0;0;0;0;0;0;0;0
normal;0;0;0;0;0;0;0;0;0;0
Normalität;0;0;0;0;0;0;0;0;0;0
Normalität;1;0;0;0;0;0;0;0;0;0
Nase;0;0;0;0;1;0;0;0;0;0
Nostalgie;0;0;0;0;0;0;0;0;0;0
Nasenloch;0;0;0;0;0;0;0;0;0;0
bemerkenswert;1;0;0;0;0;0;1;0;0;1
Persönlichkeiten;1;0;0;0;0;0;0;0;0;0
vor allem;0;0;0;0;0;0;0;0;0;0
Notar;0;0;0;0;0;0;0;0;0;1
Notation;0;0;0;0;0;0;0;0;0;0
Einkerbung;0;0;0;0;0;0;0;0;0;0
eingekerbt;0;0;0;0;0;0;0;0;0;0
Hinweis;0;0;0;0;0;0;0;0;0;0
Notizbuch;0;0;0;0;0;0;0;0;0;0
notiert;1;0;0;0;0;0;0;0;0;0
bemerkenswert;0;0;0;0;0;0;0;0;0;0
Nichts;0;1;0;0;0;0;0;1;0;0
Notiz;0;0;0;0;0;0;0;0;0;0
bemerkbar;0;0;0;0;0;0;0;0;0;0
Benachrichtigung;0;0;0;1;0;0;0;0;0;0
benachrichtigen;0;0;0;0;0;0;0;0;0;0
Vorstellung;1;0;0;0;0;0;0;0;0;0
fiktiv;0;0;0;0;0;0;0;0;0;0
Bekanntheit;1;1;1;0;1;1;0;0;0;0
trotz;0;0;0;0;0;0;0;0;0;0
Nichts;0;0;0;0;0;0;0;0;0;0
Substantiv;0;0;0;0;0;0;0;0;0;0
nähren;0;0;0;0;0;0;0;0;0;0
Nahrung;1;0;0;0;0;0;0;0;0;0
Jugendstil;0;0;0;0;0;0;0;0;0;0
Neuheit;0;0;0;0;0;0;0;0;0;0
Anfänger;0;0;0;0;0;0;0;0;0;0
heutzutage;0;0;0;0;0;0;0;0;0;0
schädlich;0;1;0;0;1;1;0;0;0;0
Düse Düse;0;0;0;0;0;0;0;0;0;0
Nuance;0;0;0;0;0;0;0;0;0;0
Nuancen;0;0;0;0;0;0;0;0;0;0
Kern;0;0;0;0;0;0;0;0;0;0
nackt;0;0;0;0;0;0;0;0;0;0
Schubs;0;0;0;0;0;0;0;0;0;0
Nacktheit;0;0;0;0;0;0;0;0;0;0
Klumpen;0;0;0;0;0;0;0;0;0;0
Belästigung;0;1;1;0;0;0;0;0;0;0
Null;0;1;0;0;0;0;0;0;0;0
Null;0;0;0;0;0;0;0;0;0;0
annullieren;0;1;0;0;0;0;0;0;1;0
taub;0;1;0;0;0;0;0;0;0;0
Nummer;0;0;0;0;0;0;0;0;0;0
Nummerierung;0;0;0;0;0;0;0;0;0;0
Zahlen;1;0;0;0;0;0;0;0;0;0
Taubheit;0;1;0;0;0;0;0;1;0;0
Ziffer;0;0;0;0;0;0;0;0;0;0
Zähler;0;0;0;0;0;0;0;0;0;0
numerisch;0;0;0;0;0;0;0;0;0;0
numerisch;0;0;0;0;0;0;0;0;0;0
zahlreich;0;0;0;0;0;0;0;0;0;0
Nonne;0;1;0;0;0;0;0;0;0;1
Krankenschwester;1;0;0;0;0;0;0;0;0;1
Kindergarten;1;0;0;0;0;0;1;0;0;1
nähren;1;0;1;1;1;1;1;0;0;1
Muskatnuss;0;0;0;0;0;0;0;0;0;0
Ernährung;0;0;0;0;0;0;0;0;0;0
nahrhaft;1;0;0;0;0;0;0;1;0;0
nahrhaft;0;0;0;0;0;0;0;0;0;0
Nüsse;0;0;0;0;0;0;0;0;0;0
Nymphe;0;0;0;0;0;0;0;0;0;0
Trottel;0;1;0;0;0;0;0;0;0;0
Eiche;1;0;0;0;0;0;0;0;0;0
Ruder;0;0;0;0;0;0;0;0;0;0
Oase;1;0;0;1;0;0;1;0;0;1
Eid;1;0;0;0;0;0;0;0;0;1
Haferflocken;0;0;0;0;0;0;0;0;0;0
Gehorsam;1;0;0;0;0;0;0;0;0;1
gehorsam;0;0;0;0;0;0;0;0;0;0
gehorsam;0;0;0;0;0;0;0;0;0;0
Obelisk;0;0;0;0;0;0;0;0;0;0
übergewichtig;0;1;0;0;1;0;0;0;0;0
Fettleibigkeit;0;1;0;0;1;0;0;1;0;0
Folge leisten;0;0;0;0;0;1;0;0;0;1
obi;0;1;0;0;1;1;0;0;0;0
obit;0;1;0;0;0;0;0;1;1;0
Nachruf;0;1;0;0;0;0;0;1;0;0
Objekt;0;0;0;0;0;0;0;0;0;0
Einspruch;0;1;1;0;0;0;0;0;0;0
anstößig;0;1;0;0;0;0;0;0;0;0
Zielsetzung;1;0;0;1;0;0;0;0;0;1
Verpflichtung;0;0;0;0;0;0;0;0;0;0
obligatorisch;0;0;0;0;0;0;0;0;0;0
verpflichten;0;1;0;0;0;0;0;0;0;1
gezwungen;0;0;0;0;0;0;0;0;0;0
gefällig;1;0;1;1;1;1;1;0;1;1
Schuldner;0;1;0;0;0;1;0;0;0;0
schräg;0;0;0;0;0;0;0;0;0;0
auslöschen;0;1;1;0;0;1;0;1;0;0
ausgelöscht;0;1;1;0;0;1;0;0;0;0
Auslöschung;0;1;0;0;0;1;0;1;0;0
Vergessenheit;0;1;1;0;0;1;0;0;0;0
nicht bewusst;0;0;0;0;0;0;0;0;0;0
länglich;0;0;0;0;0;0;0;0;0;0
unausstehlich;0;1;1;0;1;0;0;1;0;0
Oboe;0;0;0;0;0;0;0;0;0;0
obszön;0;1;0;0;1;0;0;0;0;0
Obszönität;0;1;1;0;1;0;0;0;0;0
obskur;0;0;0;0;0;0;0;0;0;0
verdeckt;0;0;0;0;0;0;0;0;0;0
Dunkelheit;0;1;0;0;0;0;0;0;0;0
Beachtung;0;0;0;0;0;0;0;0;0;0
aufmerksam;1;0;0;0;0;0;0;0;0;0
Überwachung;0;0;0;0;0;0;0;0;0;0
Observatorium;0;0;0;0;0;0;0;0;0;0
beobachten;0;0;0;0;0;0;0;0;0;0
Beobachter;0;0;0;0;0;0;0;0;0;0
beobachten;0;0;0;0;0;0;0;0;0;0
Besessenheit;0;0;0;0;0;0;0;0;0;0
Veralten;0;0;0;0;0;0;0;0;0;0
Hindernis;0;1;1;0;0;1;0;1;0;0
Geburtshelfer;0;0;0;0;0;0;0;0;0;1
Geburtshilfe;0;0;0;0;0;0;0;0;0;0
hartnäckig;0;1;0;0;0;0;0;0;0;0
behindern;0;1;1;0;0;1;0;0;0;0
Obstruktion;0;1;0;0;0;0;0;0;0;0
hinderlich;0;1;1;0;0;0;0;0;0;0
erhalten;0;0;0;0;0;0;0;0;0;0
erhältlich;1;0;0;0;0;0;1;0;0;0
stumpf;0;1;0;0;0;0;0;0;0;0
Vorderseite;0;0;0;0;0;0;0;0;0;0
offensichtlich;1;0;0;0;0;0;0;0;0;1
Okarina;0;0;0;0;0;0;0;0;0;0
Gelegenheit;0;0;0;0;0;0;0;0;0;0
gelegentlich;0;0;0;0;0;0;0;0;1;0
gelegentlich;0;0;0;0;0;0;0;0;0;0
Okklusion;0;0;0;0;0;0;0;0;0;0
Okkulte;0;1;0;0;1;1;0;0;0;0
Belegung;0;0;0;0;0;0;0;0;0;0
Bewohner;1;0;0;0;0;0;0;0;0;1
Besetzung;1;0;0;0;0;0;0;0;0;0
besetzt;0;0;0;0;0;0;0;0;0;0
Besatzer;0;0;0;0;0;0;0;0;0;0
besetzen;1;0;0;0;0;0;0;0;0;0
besetzen;0;0;0;0;0;0;0;0;0;0
geschehen;0;0;0;0;0;0;0;0;0;0
Vorkommnis Vorkommnis;0;0;0;0;0;0;0;0;0;0
Ozean;0;0;0;0;0;0;0;0;0;0
ozeanisch;0;0;0;0;0;0;0;0;0;0
Achteck;0;0;0;0;0;0;0;0;0;0
Oktave;0;0;0;0;0;0;0;0;0;0
Krake;0;0;0;0;1;0;0;0;0;0
Okular;0;0;0;0;0;0;0;0;0;0
Kuriosität;0;1;0;0;1;0;0;1;1;0
Chancen;0;0;0;0;0;0;0;0;0;0
Ode;0;0;0;0;0;0;0;0;0;0
abscheulich;0;1;1;0;1;1;0;0;0;0
Kilometerzähler;0;0;0;0;0;0;0;0;0;0
Geruch;0;1;0;0;0;0;0;0;0;0
Östrogen;0;0;0;0;0;0;0;0;0;0
Werk;0;0;0;0;0;0;0;0;0;0
Innereien;0;0;0;0;0;0;0;0;0;0
beleidigen;0;1;1;0;1;0;0;0;0;0
beleidigt;0;1;1;0;0;0;0;1;0;0
Täter;0;1;1;0;1;1;0;1;0;0
Delikt;0;1;1;0;1;1;0;1;0;0
beleidigend;0;1;1;0;1;0;0;0;0;0
Angebot;1;0;0;0;0;0;0;0;0;0
angeboten;0;0;0;0;0;0;0;0;0;0
Angebot;0;0;0;0;0;0;0;0;0;1
nebenbei;0;1;0;0;0;0;0;0;0;0
Büro;0;0;0;0;0;0;0;0;0;0
Offizier;1;0;0;0;0;0;0;0;0;1
Büros;0;0;0;0;0;0;0;0;0;0
offiziell;0;0;0;0;0;0;0;0;0;1
amtieren;0;0;0;0;0;0;0;0;0;0
Angebot;0;1;0;0;0;0;0;0;0;0
ausladen;0;0;0;0;0;0;0;0;0;0
versetzt;1;0;0;1;0;0;0;0;0;0
Ableger;1;0;0;0;0;0;0;0;0;0
abseits;0;0;0;0;0;0;0;0;0;0
oft;0;0;0;0;0;0;0;0;0;0
oft;0;0;0;0;0;0;0;0;0;0
Oger;0;1;0;0;1;1;0;0;0;0
Öl;0;0;0;0;0;0;0;0;0;0
Öle;0;0;0;0;0;0;0;0;0;0
Salbe;0;0;0;0;0;0;0;0;0;0
älter;0;0;0;0;0;0;0;1;0;0
olfaktorisch;0;1;0;1;0;0;0;0;0;0
Oligarchie;0;1;0;0;0;0;0;0;0;0
Olive;0;0;0;0;0;0;0;0;0;0
Omega;0;0;0;0;0;0;0;0;0;0
Omelett;0;0;0;0;0;0;0;0;0;0
Omen;0;1;0;1;0;1;0;0;0;0
bedrohlich;0;1;0;1;0;1;0;0;0;0
Unterlassung;0;0;0;0;0;0;0;0;0;0
auslassen;0;1;0;0;0;0;0;0;0;0
weggelassen;0;0;0;0;0;0;0;0;0;0
Omnibus;0;0;0;0;0;0;0;0;0;0
Allmacht;1;1;0;0;0;1;0;0;0;0
allmächtig;0;0;0;0;0;0;0;0;0;0
allgegenwärtig;0;0;0;0;0;0;0;0;0;0
allwissend;1;0;0;0;0;0;0;0;0;1
Onkologe;0;0;0;0;0;0;0;0;0;0
Einheit;0;0;0;0;0;0;0;0;0;0
belastend;0;1;1;0;0;0;0;1;0;0
man selbst;0;0;0;0;0;0;0;0;0;0
laufend;0;0;0;1;0;0;0;0;0;0
Zwiebel;0;0;0;0;0;0;0;0;0;0
Beginn;0;0;0;1;0;0;0;0;0;0
Ansturm;0;0;0;0;0;0;0;0;0;0
Ontologie;0;0;0;0;0;0;0;0;0;0
Last;0;1;0;0;0;0;0;0;0;0
weiter;0;0;0;0;0;0;0;0;0;0
Onyx;0;0;0;0;0;0;0;0;0;0
Schlamm;0;1;0;0;1;0;0;0;0;0
sickern;0;0;0;0;0;0;0;0;0;0
Opazität;0;0;0;0;0;0;0;0;0;0
Opal;0;0;0;0;0;0;0;0;0;0
undurchsichtig;0;1;0;0;0;0;0;0;0;0
op;0;0;0;0;0;0;0;0;0;0
offen;0;0;0;0;0;0;0;0;0;0
Öffner;0;0;0;0;0;0;0;0;0;0
Öffnung;0;0;0;0;0;0;0;0;0;0
offen;0;0;0;0;0;0;0;0;0;0
Offenheit;1;0;0;0;0;0;0;0;0;0
Oper;1;0;1;1;0;1;1;1;1;1
Oper;0;1;0;0;0;0;0;0;0;0
Betrieb;0;0;0;0;0;1;0;0;0;1
Operationen;0;0;0;0;0;0;0;0;0;0
operativ;0;0;0;0;0;0;0;0;0;0
Operator;0;0;0;0;0;0;0;0;0;0
ophthalmisch;0;0;0;0;0;0;0;0;0;0
Augenarzt;0;0;0;0;0;0;0;0;0;0
Opiate;0;1;0;0;0;0;0;0;0;0
Meinung;0;0;0;0;0;0;0;0;0;0
rechthaberisch;0;1;1;0;0;0;0;0;0;0
Opium;0;1;1;0;1;1;0;1;0;0
Gegner;0;1;1;1;1;1;0;0;0;0
opportun;1;0;0;0;0;0;1;0;0;0
Opportunismus;0;0;0;0;0;0;0;0;0;0
Gelegenheit;1;0;0;1;0;0;0;0;0;0
ablehnen;0;1;0;0;0;0;0;0;0;0
entgegen;0;1;1;0;0;1;0;0;0;0
entgegen;0;0;0;0;0;0;0;0;0;0
Gegenteil;0;0;0;0;0;0;0;0;0;0
Gegensätze;0;0;0;0;0;0;0;0;0;0
Opposition;0;1;1;0;0;0;0;0;0;0
unterdrücken;0;1;1;0;1;1;0;1;0;0
Unterdrückung;0;1;1;0;1;1;0;1;0;0
bedrückend;0;1;1;0;1;1;0;1;0;0
Unterdrücker;0;1;1;0;0;1;0;1;0;0
Optik;0;0;0;0;0;0;0;0;0;0
